Declined Noun,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
equa:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
equus:nomsg,"m,II,nom,sg","f,II,nom,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
equus:gensg,"m,II,gen,sg","m,II,gen,sg","f,II,nom,sg","f,I,gen,pl","f,I,gen,sg","f,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
equus:accsg,"m,II,acc,sg","n,II,nom,sg","f,II,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
equus:nompl,"m,II,nom,pl","m,II,gen,sg","f,II,nom,sg","f,I,gen,pl","f,I,gen,sg","f,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
equus:genpl,"m,II,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl"
equus:accpl,"m,II,acc,pl","f,III,nom,pl","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exemplum:nomsg,"n,II,nom,sg","n,II,nom,sg","m,II,nom,sg","m,III,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exemplum:gensg,"n,II,gen,sg","f,I,nom,sg","m,II,nom,sg","m,III,nom,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exemplum:accsg,"n,II,acc,sg","n,II,nom,sg","m,II,nom,sg","m,III,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exemplum:nompl,"n,II,nom,pl","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exemplum:genpl,"n,II,gen,pl","m,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg"
exemplum:accpl,"n,II,acc,pl","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exercitus:nomsg,"m,IV,nom,sg","m,IV,nom,sg","m,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exercitus:gensg,"m,IV,gen,sg","f,I,nom,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exercitus:accsg,"m,IV,acc,sg","f,I,nom,sg","m,II,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exercitus:nompl,"m,IV,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
exercitus:genpl,"m,IV,gen,pl","m,I,gen,pl","f,III,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg"
exercitus:accpl,"m,IV,acc,pl","f,I,nom,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fabula:nomsg,"f,I,nom,sg","f,I,nom,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fabula:gensg,"f,I,gen,sg","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fabula:accsg,"f,I,acc,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fabula:nompl,"f,I,nom,pl","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fabula:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg"
fabula:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
facies:nomsg,"f,V,nom,sg","m,II,nom,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
facies:gensg,"f,V,gen,sg","f,I,gen,pl","f,III,gen,pl","f,III,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
facies:accsg,"f,V,acc,sg","f,I,gen,sg","f,II,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
facies:nompl,"f,V,nom,pl","m,II,nom,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
facies:genpl,"f,V,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg"
facies:accpl,"f,V,acc,pl","m,II,nom,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
factum:nomsg,"n,II,nom,sg","f,II,nom,sg","m,I,nom,sg","f,I,gen,sg","f,I,gen,sg","m,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
factum:gensg,"n,II,gen,sg","f,I,gen,pl","f,I,gen,sg","m,III,gen,sg","m,III,gen,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
factum:accsg,"n,II,acc,sg","f,II,nom,sg","m,I,nom,sg","f,I,gen,sg","f,I,gen,sg","m,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
factum:nompl,"n,II,nom,pl","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
factum:genpl,"n,II,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl"
factum:accpl,"n,II,acc,pl","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
faenum:nomsg,"n,II,nom,sg","n,II,nom,sg","m,I,gen,sg","m,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
faenum:gensg,"n,II,gen,sg","f,I,gen,sg","f,I,gen,sg","m,I,gen,sg","f,I,gen,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
faenum:accsg,"n,II,acc,sg","n,II,nom,sg","m,I,gen,sg","m,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
faenum:nompl,"n,II,nom,pl","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
faenum:genpl,"n,II,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl"
faenum:accpl,"n,II,acc,pl","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","m,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fallacia:nomsg,"f,I,nom,sg","m,II,nom,pl","f,I,nom,sg","f,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg"
fallacia:gensg,"f,I,gen,sg","f,II,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fallacia:accsg,"f,I,acc,sg","m,II,nom,pl","f,II,nom,sg","f,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fallacia:nompl,"f,I,nom,pl","f,II,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fallacia:genpl,"f,I,gen,pl","m,II,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg"
fallacia:accpl,"f,I,acc,pl","m,II,nom,pl","f,I,gen,sg","m,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fama:nomsg,"f,I,nom,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,III,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fama:gensg,"f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fama:accsg,"f,I,acc,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fama:nompl,"f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fama:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg"
fama:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fames:nomsg,"f,III,nom,sg","f,III,nom,pl","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fames:gensg,"f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl","f,III,gen,pl","f,III,gen,sg","f,III,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fames:accsg,"f,III,acc,sg","f,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl"
fames:nompl,"f,III,nom,pl","f,III,nom,pl","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
fames:genpl,"f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","f,I,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl"
fames:accpl,"f,III,acc,pl","f,III,nom,pl","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl","f,III,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
familia:nomsg,"f,I,nom,sg","f,I,nom,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
familia:gensg,"f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
familia:accsg,"f,I,acc,sg","f,II,nom,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
familia:nompl,"f,I,nom,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
familia:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,pl"
familia:accpl,"f,I,acc,pl","f,I,nom,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
famula:nomsg,"f,I,nom,sg","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
famula:gensg,"f,I,gen,sg","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
famula:accsg,"f,I,acc,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
famula:nompl,"f,I,nom,pl","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
famula:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl"
famula:accpl,"f,I,acc,pl","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
farina:nomsg,"f,I,nom,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
farina:gensg,"f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
farina:accsg,"f,I,acc,sg","f,I,nom,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
farina:nompl,"f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
farina:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","f,I,gen,pl"
farina:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
femina:nomsg,"f,I,nom,sg","f,I,nom,pl","f,I,gen,sg","f,III,gen,sg","f,I,gen,sg","f,I,gen,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
femina:gensg,"f,I,gen,sg","f,I,nom,pl","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
femina:accsg,"f,I,acc,sg","f,I,nom,pl","f,I,gen,sg","f,III,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg","f,I,gen,sg"
