Declined Noun	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ficus:genpl	m,II,gen,pl	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
ficus:accpl	m,II,acc,pl	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fides:nomsg	f,V,nom,sg	f,III,nom,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fides:gensg	f,V,gen,sg	f,III,nom,sg	f,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,sg	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	f,II,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,II,gen,sg	m,II,gen,pl	m,III,gen,pl
fides:accsg	f,V,acc,sg	f,III,nom,pl	f,III,gen,sg	f,II,gen,sg	m,II,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fides:nompl	f,V,nom,pl	f,III,nom,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fides:genpl	f,V,gen,pl	f,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
fides:accpl	f,V,acc,pl	f,III,nom,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filia:nomsg	f,I,nom,sg	f,I,nom,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	m,III,gen,pl	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filia:gensg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filia:accsg	f,I,acc,sg	f,I,nom,sg	f,I,nom,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	m,III,gen,pl	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filia:nompl	f,I,nom,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filia:genpl	f,I,gen,pl	f,III,gen,pl	f,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
filia:accpl	f,I,acc,pl	f,I,gen,sg	f,I,nom,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filius:nomsg	m,II,nom,sg	m,II,nom,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filius:gensg	m,II,gen,sg	m,II,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filius:accsg	m,II,acc,sg	m,II,nom,sg	f,I,gen,sg	f,II,gen,sg	m,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filius:nompl	m,II,nom,pl	m,II,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
filius:genpl	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,III,gen,pl	m,III,gen,pl	m,III,gen,pl
filius:accpl	m,II,acc,pl	m,II,nom,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,III,gen,sg	m,III,gen,pl	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
finis:nomsg	m,III,nom,sg	m,II,nom,sg	m,III,gen,sg	m,II,gen,sg	m,II,gen,sg	m,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
finis:gensg	m,III,gen,sg	m,II,nom,sg	m,III,gen,sg	m,II,gen,sg	m,II,gen,sg	m,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
finis:accsg	m,III,acc,sg	m,III,gen,sg	m,III,gen,sg	m,III,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
finis:nompl	m,III,nom,pl	m,II,nom,sg	m,III,gen,sg	f,I,gen,sg	f,I,gen,sg	f,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
finis:genpl	m,III,gen,pl	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,II,gen,sg	f,II,gen,sg	m,III,gen,pl	m,III,gen,pl
finis:accpl	m,III,acc,pl	m,II,nom,sg	m,III,gen,sg	f,I,gen,sg	f,I,gen,sg	f,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fiscella:nomsg	f,I,nom,sg	f,III,nom,sg	f,I,gen,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fiscella:gensg	f,I,gen,sg	f,I,nom,sg	f,I,gen,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fiscella:accsg	f,I,acc,sg	f,I,nom,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fiscella:nompl	f,I,nom,pl	f,I,nom,sg	f,I,gen,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fiscella:genpl	f,I,gen,pl	f,I,nom,sg	f,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
fiscella:accpl	f,I,acc,pl	f,I,nom,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flamma:nomsg	f,I,nom,sg	f,I,nom,sg	f,I,gen,pl	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flamma:gensg	f,I,gen,sg	f,I,nom,pl	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flamma:accsg	f,I,acc,sg	f,I,nom,sg	f,I,gen,sg	f,I,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flamma:nompl	f,I,nom,pl	f,I,nom,pl	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flamma:genpl	f,I,gen,pl	f,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flamma:accpl	f,I,acc,pl	f,I,gen,pl	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flos:nomsg	m,III,nom,sg	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	f,III,gen,sg	m,II,gen,pl	m,II,gen,sg	n,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	m,III,gen,pl	m,II,gen,sg	f,II,gen,sg
flos:gensg	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flos:accsg	m,III,acc,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flos:nompl	m,III,nom,pl	m,III,gen,pl	f,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flos:genpl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flos:accpl	m,III,acc,pl	m,III,gen,pl	f,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flumen:nomsg	n,III,nom,sg	f,III,gen,sg	f,III,gen,sg	f,I,gen,sg	m,II,gen,sg	m,III,gen,sg	m,II,gen,sg	m,II,gen,pl	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	m,III,gen,pl	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flumen:gensg	n,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flumen:accsg	n,III,acc,sg	f,III,gen,sg	f,III,gen,sg	f,I,gen,sg	m,II,gen,sg	m,III,gen,sg	m,II,gen,sg	m,II,gen,pl	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	m,III,gen,pl	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
flumen:nompl	n,III,nom,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,sg	m,II,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,II,gen,sg
flumen:genpl	n,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
flumen:accpl	n,III,acc,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,sg	m,II,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,II,gen,sg
fluvius:nomsg	m,II,nom,sg	m,II,nom,sg	m,III,gen,sg	f,I,gen,sg	f,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluvius:gensg	m,II,gen,sg	m,II,gen,pl	m,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluvius:accsg	m,II,acc,sg	m,II,nom,sg	f,II,gen,sg	f,I,gen,sg	m,II,gen,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluvius:nompl	m,II,nom,pl	m,II,gen,pl	m,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluvius:genpl	m,II,gen,pl	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,II,gen,sg	m,III,gen,pl	m,III,gen,pl
fluvius:accpl	m,II,acc,pl	m,II,nom,sg	m,III,gen,sg	f,I,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluxus:nomsg	m,II,nom,sg	m,II,gen,sg	f,I,gen,sg	m,I,gen,sg	m,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluxus:gensg	m,II,gen,sg	m,II,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,I,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluxus:accsg	m,II,acc,sg	m,II,nom,sg	f,I,gen,sg	f,I,gen,sg	m,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluxus:nompl	m,II,nom,pl	m,II,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,I,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fluxus:genpl	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
fluxus:accpl	m,II,acc,pl	f,I,gen,pl	f,III,gen,pl	f,I,gen,sg	m,II,gen,sg	f,I,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	m,III,gen,pl	f,II,gen,sg	f,II,gen,sg
folium:nomsg	n,II,nom,sg	m,II,nom,sg	m,II,gen,sg	f,II,gen,sg	m,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
folium:gensg	n,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
folium:accsg	n,II,acc,sg	m,II,nom,sg	m,II,gen,sg	f,II,gen,sg	m,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
folium:nompl	n,II,nom,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
folium:genpl	n,II,gen,pl	m,II,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl
folium:accpl	n,II,acc,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fons:nomsg	m,III,nom,sg	m,III,nom,sg	f,I,gen,pl	m,I,nom,sg	m,I,gen,sg	f,III,gen,sg	m,II,gen,sg	m,III,gen,pl	n,III,gen,sg	f,II,gen,sg	m,V,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,nom,sg	m,II,gen,sg	m,II,gen,sg
fons:gensg	m,III,gen,sg	m,II,gen,sg	m,III,gen,sg	m,III,gen,sg	m,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fons:accsg	m,III,acc,sg	f,III,gen,pl	f,III,gen,sg	f,I,gen,sg	m,II,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fons:nompl	m,III,nom,pl	f,III,nom,pl	f,III,gen,sg	f,III,gen,sg	m,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fons:genpl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,sg	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,III,gen,sg	f,II,gen,sg	m,III,gen,pl	m,III,gen,pl
fons:accpl	m,III,acc,pl	f,III,nom,pl	f,III,gen,sg	f,III,gen,sg	m,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fores:nomsg	f,III,nom,sg	m,III,gen,sg	m,III,gen,sg	m,III,gen,sg	m,II,gen,sg	m,II,gen,sg	f,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fores:gensg	f,III,gen,sg	m,III,gen,sg	m,III,gen,sg	m,III,gen,sg	m,II,gen,sg	m,II,gen,sg	f,II,gen,sg	m,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fores:accsg	f,III,acc,sg	f,III,nom,sg	f,III,gen,sg	m,III,gen,sg	m,II,gen,sg	m,III,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fores:nompl	f,III,nom,pl	f,III,nom,pl	f,III,gen,sg	f,I,gen,sg	m,II,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
fores:genpl	f,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	m,III,gen,pl	f,II,gen,sg	f,III,gen,sg	m,III,gen,pl
fores:accpl	f,III,acc,pl	f,III,nom,pl	f,III,gen,sg	f,I,gen,sg	m,II,gen,sg	m,III,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
formica:nomsg	f,I,nom,sg	m,II,gen,sg	f,III,gen,sg	f,I,gen,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
formica:gensg	f,I,gen,sg	m,II,gen,pl	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
formica:accsg	f,I,acc,sg	f,II,gen,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,I,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg	f,II,gen,sg
