Declined Noun,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
columba:accpl,"f,I,acc,pl","f,I,nom,pl","f,I,nom,pl","f,I,nom,pl","m,III,gen,pl","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
columna:nomsg,"f,I,nom,sg","n,I,nom,sg","f,I,nom,pl","f,I,nom,sg","f,II,nom,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
columna:gensg,"f,I,gen,sg","f,II,nom,sg","f,II,nom,sg","f,I,nom,sg","f,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
columna:accsg,"f,I,acc,sg","f,I,nom,sg","f,II,nom,sg","f,I,nom,sg","f,II,nom,sg","f,II,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
columna:nompl,"f,I,nom,pl","f,II,nom,sg","f,II,nom,sg","f,I,nom,sg","f,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
columna:genpl,"f,I,gen,pl","f,I,gen,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
columna:accpl,"f,I,acc,pl","f,I,nom,pl","f,I,nom,pl","f,I,nom,pl","f,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
concilium:nomsg,"n,II,nom,sg","n,II,nom,sg","f,II,nom,sg","n,II,nom,sg","f,II,nom,sg","f,III,gen,sg","n,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg"
concilium:gensg,"n,II,gen,sg","f,I,gen,sg","f,II,nom,sg","n,II,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
concilium:accsg,"n,II,acc,sg","n,II,nom,sg","f,II,nom,sg","n,II,nom,sg","f,II,nom,sg","f,III,gen,sg","n,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg"
concilium:nompl,"n,II,nom,pl","n,II,nom,sg","f,II,nom,sg","n,II,nom,sg","m,II,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
concilium:genpl,"n,II,gen,pl","m,II,gen,pl","m,II,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
concilium:accpl,"n,II,acc,pl","n,II,nom,sg","f,II,nom,sg","n,II,nom,sg","m,II,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
coniuga:nomsg,"f,I,nom,sg","f,III,nom,sg","f,II,nom,sg","f,II,nom,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
coniuga:gensg,"f,I,gen,sg","n,II,nom,sg","f,I,gen,pl","n,III,nom,pl","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
coniuga:accsg,"f,I,acc,sg","f,III,nom,sg","f,II,nom,sg","f,I,nom,sg","m,III,gen,sg","f,III,gen,sg","n,II,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
coniuga:nompl,"f,I,nom,pl","n,II,nom,sg","f,I,gen,pl","n,III,nom,pl","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
coniuga:genpl,"f,I,gen,pl","f,I,nom,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
coniuga:accpl,"f,I,acc,pl","f,I,nom,pl","f,I,nom,sg","f,I,nom,pl","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
conspectus:nomsg,"m,IV,nom,sg","n,II,nom,pl","n,II,nom,sg","n,II,gen,sg","f,II,gen,sg","f,II,nom,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
conspectus:gensg,"m,IV,gen,sg","n,II,gen,pl","m,II,nom,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
conspectus:accsg,"m,IV,acc,sg","n,II,nom,sg","n,II,nom,sg","n,II,gen,sg","f,II,nom,sg","f,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl"
conspectus:nompl,"m,IV,nom,pl","n,II,gen,pl","m,II,nom,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
conspectus:genpl,"m,IV,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,sg","m,III,gen,sg","m,II,gen,pl","m,III,gen,pl","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg","m,III,gen,pl","m,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl"
conspectus:accpl,"m,IV,acc,pl","n,II,gen,pl","m,II,nom,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cor:nomsg,"n,III,nom,sg","f,III,nom,pl","n,I,nom,sg","m,III,gen,sg","m,III,nom,sg","m,III,gen,sg","m,III,gen,sg","m,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cor:gensg,"n,III,gen,sg","m,III,nom,pl","n,III,nom,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cor:accsg,"n,III,acc,sg","f,III,nom,pl","n,I,nom,sg","m,III,gen,sg","m,III,nom,sg","m,III,gen,sg","m,III,gen,sg","m,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cor:nompl,"n,III,nom,pl","n,III,nom,pl","f,III,gen,sg","n,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cor:genpl,"n,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cor:accpl,"n,III,acc,pl","n,III,nom,pl","f,III,gen,sg","n,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cornu:nomsg,"n,IV,nom,sg","n,II,nom,sg","n,II,nom,sg","n,II,gen,sg","f,II,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cornu:gensg,"n,IV,gen,sg","m,II,nom,pl","n,II,nom,sg","n,II,gen,sg","f,II,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cornu:accsg,"n,IV,acc,sg","n,II,nom,sg","n,II,nom,sg","n,II,gen,sg","f,II,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cornu:nompl,"n,IV,nom,pl","m,II,gen,sg","m,II,gen,sg","n,II,gen,sg","n,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl"
cornu:genpl,"n,IV,gen,pl","m,II,gen,pl","m,II,nom,pl","n,III,gen,sg","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,sg","m,III,gen,pl","f,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,gen,pl","m,III,gen,pl"
cornu:accpl,"n,IV,acc,pl","m,II,gen,sg","m,II,gen,sg","n,II,gen,sg","n,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl"
corona:nomsg,"f,I,nom,sg","f,I,nom,pl","f,I,nom,pl","f,I,nom,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corona:gensg,"f,I,gen,sg","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corona:accsg,"f,I,acc,sg","f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corona:nompl,"f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","f,I,nom,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corona:genpl,"f,I,gen,pl","f,I,gen,pl","f,I,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
corona:accpl,"f,I,acc,pl","f,I,nom,pl","f,I,nom,pl","f,I,nom,pl","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corpus:nomsg,"n,III,nom,sg","m,II,nom,pl","m,II,gen,pl","n,II,gen,sg","n,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corpus:gensg,"n,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
corpus:accsg,"n,III,acc,sg","m,II,nom,pl","m,II,gen,pl","n,II,gen,sg","n,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corpus:nompl,"n,III,nom,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,sg","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
corpus:genpl,"n,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
corpus:accpl,"n,III,acc,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,sg","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cortina:nomsg,"f,I,nom,sg","f,I,nom,pl","f,I,nom,sg","n,II,nom,sg","f,II,nom,sg","f,II,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cortina:gensg,"f,I,gen,sg","f,I,nom,pl","f,I,nom,sg","n,II,nom,sg","f,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cortina:accsg,"f,I,acc,sg","f,II,nom,sg","f,II,nom,sg","n,II,nom,sg","f,II,nom,sg","f,II,nom,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cortina:nompl,"f,I,nom,pl","f,I,nom,pl","f,I,nom,sg","n,II,nom,sg","f,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cortina:genpl,"f,I,gen,pl","f,I,gen,pl","n,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cortina:accpl,"f,I,acc,pl","f,I,nom,pl","f,II,nom,sg","n,II,nom,sg","f,II,nom,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corvus:nomsg,"m,II,nom,sg","m,II,nom,sg","m,II,nom,pl","n,II,gen,sg","n,II,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corvus:gensg,"m,II,gen,sg","m,II,gen,sg","m,III,gen,pl","n,II,gen,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corvus:accsg,"m,II,acc,sg","n,II,nom,sg","m,III,gen,sg","n,II,gen,sg","n,II,gen,sg","n,III,gen,sg","f,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,pl","f,III,gen,sg","f,III,gen,sg"
corvus:nompl,"m,II,nom,pl","m,II,gen,sg","m,III,gen,pl","n,II,gen,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
corvus:genpl,"m,II,gen,pl","m,II,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
corvus:accpl,"m,II,acc,pl","m,II,gen,pl","m,III,gen,pl","f,II,nom,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
costa:nomsg,"f,I,nom,sg","f,I,nom,pl","f,I,nom,sg","n,III,gen,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
costa:gensg,"f,I,gen,sg","f,I,nom,sg","f,I,nom,sg","n,III,gen,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
costa:accsg,"f,I,acc,sg","f,I,gen,sg","n,II,gen,sg","n,II,gen,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
costa:nompl,"f,I,nom,pl","f,I,nom,sg","f,I,nom,sg","n,III,gen,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
costa:genpl,"f,I,gen,pl","f,I,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
costa:accpl,"f,I,acc,pl","f,I,gen,pl","f,I,gen,sg","n,II,gen,sg","m,III,gen,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
crater:nomsg,"m,III,nom,sg","m,III,gen,pl","n,III,nom,sg","m,III,gen,sg","m,III,gen,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
crater:gensg,"m,III,gen,sg","f,III,gen,pl","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","f,III,gen,sg"
crater:accsg,"m,III,acc,sg","m,III,gen,pl","m,III,gen,sg","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
crater:nompl,"m,III,nom,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
crater:genpl,"m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
crater:accpl,"m,III,acc,pl","f,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cribrum:nomsg,"n,II,nom,sg","n,II,nom,sg","n,II,nom,sg","n,II,nom,sg","n,II,nom,sg","m,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg"
cribrum:gensg,"n,II,gen,sg","f,II,gen,sg","n,II,gen,sg","n,II,nom,sg","n,III,gen,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cribrum:accsg,"n,II,acc,sg","n,II,nom,sg","n,II,nom,sg","n,II,nom,sg","n,II,nom,sg","m,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","m,III,gen,sg","f,III,gen,sg"
cribrum:nompl,"n,II,nom,pl","f,II,gen,pl","f,II,gen,sg","n,II,nom,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
cribrum:genpl,"n,II,gen,pl","f,II,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl","m,III,gen,pl"
cribrum:accpl,"n,II,acc,pl","f,II,gen,pl","f,II,gen,sg","n,II,nom,sg","n,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
crusta:nomsg,"f,I,nom,sg","f,I,gen,pl","f,I,gen,sg","n,III,gen,sg","m,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
crusta:gensg,"f,I,gen,sg","f,II,gen,pl","f,III,gen,sg","m,III,gen,sg","m,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
crusta:accsg,"f,I,acc,sg","f,II,gen,pl","n,III,gen,sg","n,III,gen,sg","m,III,gen,sg","n,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg","f,III,gen,sg"
